Season,Birth_place,,,,,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2014,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Nevada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,North Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Pennsylvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Rhode Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Rhode Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Rhode Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,South Dakota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,West Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,District of Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
